ticker,cnpj,company_name,sector,industry,market_cap,revenue,operating_income,net_income,equity,total_cash,total_debt,roe,operating_margin,profit_margin,debt_to_equity,revenue_growth,earnings_growth,earnings_yield,book_to_price,sales_yield,ev_to_ebit,raw_pe,raw_pb,raw_ev_ebitda,enterprise_value,ebitda,fcf,beta,trailing_eps,book_value_per_share,fundamental_source,price,avg_daily_volume_brl,pe,pb,ev_ebitda,fcf_yield,fcf_margin,debt_to_ebitda,ret_3m,ret_6m,ret_12m,price_to_ma50,price_to_ma200,volatility,max_drawdown,history_days,last_price_date,model_group,__quality_roe,__quality_operating_margin,__quality_profit_margin,__quality_debt_to_equity,quality_score,quality_coverage,__growth_revenue_growth,__growth_earnings_growth,growth_score,growth_coverage,__valuation_earnings_yield,__valuation_book_to_price,__valuation_sales_yield,__valuation_ev_to_ebit,valuation_score,valuation_coverage,__momentum_ret_3m,__momentum_ret_6m,__momentum_ret_12m,__momentum_price_to_ma50,__momentum_price_to_ma200,momentum_score,momentum_coverage,__risk_volatility,__risk_max_drawdown,risk_score,risk_coverage,__weighted_quality,__weighted_growth,__weighted_valuation,__weighted_momentum,__weighted_risk,score,data_coverage,has_quality,has_valuation,has_momentum,n_components,data_quality,signal,entry_watch_low,entry_watch_high,max_position_pct,in_portfolio,action
MTRE3,,Mitre Realty Empreendimentos e Participações S.A.,Real Estate,Real Estate - Development,308862464.0,1100733056.0,93973000.0,60898000.0,1019034615.88,171992000.0,673590016.0,0.08293,0.10312,0.055320002,0.6610079829509158,0.191,0.636,0.1986301274629391,3.299314976428704,3.563829161189364,9.085718493609866,5.034483,0.30309322,9.086,853812224.0,93973000.0,239294752.0,0.782,0.58,9.634,Yahoo Finance,2.9200000762939453,2128962.322292328,5.034482890161975,0.3030932194616925,9.085718493609866,0.7747615197423278,0.217395807907853,5.337682270439381,-0.16847160684384266,-0.25271464740839134,,0.9166590765953176,0.8409809986650321,0.31363050565784345,-0.3224825090487089,250,2026-08-07 00:00:00+00:00,general,23.52941176470588,17.647058823529413,11.76470588235294,64.70588235294117,29.41176470588235,1.0,35.294117647058826,87.5,61.39705882352941,1.0,58.82352941176471,100.0,94.11764705882352,23.529411764705884,69.11764705882354,1.0,35.294117647058826,47.05882352941176,,47.05882352941176,52.94117647058824,45.588235294117645,0.8,70.58823529411765,47.05882352941176,58.82352941176471,1.0,7.352941176470588,12.279411764705884,13.823529411764708,9.117647058823529,8.823529411764707,51.39705882352942,0.96,True,True,True,5,OK,NAO_PRIORIZAR,2.8274709242169767,2.9200000762939453,5.0,False,AGUARDAR
SBSP3,,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,Utilities,Utilities - Regulated Water,94564212736.0,39630692352.0,15195776000.0,8728997888.0,43825186844.646,19182153728.0,51642626048.0,0.21233,0.33873,0.22026,1.1783777723770057,0.183,0.154,0.094458908202377,0.4634436355447736,0.4190876358547936,8.349712880210921,10.586614,2.1577597,8.35,126880366592.0,15195776000.0,-10152844288.0,0.087,2.54,12.462,Yahoo Finance,26.889999389648438,371200755.7411194,10.586613932932455,2.157759540174004,8.349712880210921,-0.10736455149628582,-0.2561863970940096,2.1361510145977407,-0.13620301591468953,-0.06956584063360394,,0.9438730531521632,0.9448041435659636,0.28438395810076067,-0.2442058488990707,250,2026-08-07 00:00:00+00:00,general,84.21052631578947,52.63157894736842,63.1578947368421,47.36842105263158,61.8421052631579,1.0,94.73684210526315,62.5,78.61842105263158,1.0,52.63157894736842,21.052631578947366,47.368421052631575,36.8421052631579,39.473684210526315,1.0,26.31578947368421,42.10526315789473,,26.31578947368421,47.368421052631575,35.526315789473685,0.8,36.8421052631579,31.57894736842105,34.21052631578947,1.0,15.460526315789474,15.723684210526315,7.894736842105264,7.105263157894737,5.13157894736842,51.31578947368421,0.96,True,True,True,5,OK,NAO_PRIORIZAR,26.117366292161226,26.889999389648438,5.0,False,AGUARDAR
POMO4,,Marcopolo S.A.,Industrials,Farm & Heavy Construction Machinery,5611129344.0,9035350016.0,1541293952.0,1247622016.0,2586366679.008,1828445056.0,3456105984.0,0.30911,0.11643,0.13808,1.3362784217919126,-0.013,0.23,0.2212389380530973,0.7238938015941734,1.610255166486499,4.734233071200684,4.52,1.3814181,4.734,7296844800.0,1541293952.0,440536864.0,0.143,1.0,3.272,Yahoo Finance,4.519999980926514,41434078.958489895,4.519999980926514,1.3814180870802304,4.734233071200684,0.07851126520030546,0.04875703356481901,1.0560353694296467,-0.2981366551606256,-0.29566647122335643,,0.8072870181821084,0.750134022241998,0.3366496886117144,-0.42921307246530405,250,2026-08-07 00:00:00+00:00,general,98.14814814814815,38.88888888888889,83.33333333333334,62.96296296296296,70.83333333333334,1.0,24.074074074074073,63.888888888888886,43.98148148148148,1.0,96.29629629629629,55.55555555555556,70.37037037037037,74.07407407407408,74.07407407407408,1.0,11.11111111111111,33.33333333333333,,7.4074074074074066,18.51851851851852,17.59259259259259,0.8,59.25925925925926,25.925925925925924,42.592592592592595,1.0,17.708333333333336,8.796296296296296,14.814814814814817,3.5185185185185186,6.388888888888889,51.22685185185186,0.96,True,True,True,5,OK,NAO_PRIORIZAR,4.366257433996298,4.519999980926514,5.0,False,AGUARDAR
AXIA3,,AXIA Energia SA,Utilities,Utilities - Renewable,120898387968.0,44568350720.0,18091409408.0,12055711744.0,98099758235.788,26229325824.0,76453789696.0,0.10005999,0.43789002,0.2705,0.779347381389455,0.097,,0.0985862436896177,0.8114232818761145,0.3686430519801189,11.105903576487124,10.143403,1.2324024,11.106,200921448448.0,18091409408.0,3952415488.0,0.217,5.23,43.046,Yahoo Finance,53.04999923706055,545895190.5658658,10.143403295805076,1.2324025283896425,11.105903576487124,0.03269204457090152,0.08868211239924473,2.7761498697713844,-0.09702128958194811,-0.06503352718099464,,1.0118754555571425,0.9377900206482351,0.371412127041678,-0.2700675106963193,250,2026-08-07 00:00:00+00:00,general,36.84210526315789,68.42105263157895,78.94736842105263,78.94736842105263,65.78947368421052,1.0,73.68421052631578,,73.68421052631578,0.5,57.89473684210527,47.368421052631575,36.84210526315789,5.26315789473685,36.8421052631579,1.0,52.63157894736842,47.368421052631575,,84.21052631578947,31.57894736842105,53.94736842105263,0.8,5.26315789473685,15.789473684210526,10.526315789473689,1.0,16.44736842105263,14.736842105263158,7.36842105263158,10.789473684210527,1.5789473684210533,50.92105263157895,0.86,True,True,True,5,OK,NAO_PRIORIZAR,51.05923934146944,53.04999923706055,5.0,False,AGUARDAR
BPAC11,,Banco BTG Pactual S.A.,Financial Services,Capital Markets,181652979712.0,44641148928.0,,17307525120.0,51655424276.736,386364899328.0,455448526848.0,0.2484,0.50953996,0.3877,8.817051320844921,0.317,0.393,0.0113893530050238,0.28670005881365,0.2457496100464516,,87.8013,3.4879658,,334692483072.0,,,0.323,0.614,15.456,Yahoo Finance,53.90999984741211,536995711.480077,87.80130268308162,3.487965828636912,,,,,-0.08081844083798195,-0.11940544311552459,,0.9957039369752089,0.9762602925590527,0.3426105701450621,-0.23531234747731933,250,2026-08-07 00:00:00+00:00,financial,76.19047619047619,,,,76.19047619047619,1.0,,75.0,75.0,1.0,9.523809523809524,19.047619047619047,,,14.285714285714285,1.0,23.809523809523807,52.38095238095239,,66.66666666666666,42.857142857142854,46.42857142857142,0.8,14.285714285714292,47.61904761904761,30.952380952380953,1.0,19.047619047619047,15.0,2.857142857142857,9.285714285714285,4.642857142857142,50.83333333333333,0.96,True,True,True,5,OK,NAO_PRIORIZAR,52.04384572068692,53.90999984741211,5.0,False,AGUARDAR
POMO3,,Marcopolo S.A.,Industrials,Farm & Heavy Construction Machinery,5226295296.0,9035350016.0,1541293952.0,1247622016.0,1475495253.104,1828445056.0,3456105984.0,0.30911,0.11643,0.13808,2.342336226924071,-0.013,0.23,0.2375296912114014,0.7771970992828103,1.7288250097378348,4.484562913538247,4.21,1.2866749,4.485,6912029696.0,1541293952.0,440536864.0,0.143,1.0,3.272,Yahoo Finance,4.210000038146973,4842152.593874931,4.210000038146973,1.2866748282845273,4.484562913538247,0.08429237902748617,0.04875703356481901,1.0560353694296467,-0.2983333269755045,-0.30487860662212407,,0.7924556853744715,0.7457929210314039,0.3468970816657931,-0.3702543109784685,250,2026-08-07 00:00:00+00:00,general,98.14814814814815,38.88888888888889,83.33333333333334,29.629629629629633,62.5,1.0,24.074074074074073,63.888888888888886,43.98148148148148,1.0,100.0,66.66666666666666,74.07407407407408,77.77777777777777,79.62962962962962,1.0,7.4074074074074066,25.925925925925924,,3.7037037037037033,14.814814814814813,12.962962962962962,0.8,55.55555555555556,44.44444444444444,50.0,1.0,15.625,8.796296296296296,15.925925925925924,2.5925925925925926,7.5,50.43981481481482,0.96,True,True,True,5,OK,NAO_PRIORIZAR,4.062442919085442,4.210000038146973,5.0,False,AGUARDAR
WIZC3,,Wiz Co Participações e Corretagem de Seguros S.A.,Financial Services,Insurance Brokers,1258470272.0,1346002944.0,692278016.0,194256992.0,687441405.3180001,370207008.0,372884000.0,0.28619,0.38974,0.14432,0.5424229572373654,-0.109,-0.146,0.1550190638569254,0.5462515861097617,1.0695548190112512,2.7407755903662845,6.4508195,1.8306583,2.741,1897378688.0,692278016.0,301776736.0,0.493,1.22,4.299,Yahoo Finance,7.869999885559082,2568243.295987447,6.450819578327117,1.8306582660058341,2.7407755903662845,0.23979647570093734,0.22420213666338012,0.003866931981269213,-0.010062883726465133,-0.20710518828997815,,0.986190809735941,0.9391297355616258,0.274263540286484,-0.2534497434280799,250,2026-08-07 00:00:00+00:00,financial,85.71428571428571,,,,85.71428571428571,1.0,,15.0,15.0,1.0,80.95238095238095,38.095238095238095,,,59.52380952380952,1.0,57.14285714285714,9.523809523809524,,47.61904761904761,19.047619047619047,33.33333333333333,0.8,52.38095238095239,42.857142857142854,47.61904761904762,1.0,21.428571428571427,3.0,11.904761904761905,6.666666666666666,7.142857142857143,50.14285714285714,0.96,True,True,True,5,OK,NAO_PRIORIZAR,7.651917682822186,7.869999885559082,5.0,False,AGUARDAR
SMFT3,,Smartfit Escola de Ginástica e Dança S.A.,Consumer Cyclical,Leisure,11138845696.0,8051568128.0,2556260096.0,686465984.0,5900826822.87,2627201024.0,13665627136.0,0.11691,0.24190001,0.085260004,2.315883442475509,0.215,-0.063,0.0606060606060606,0.5297520680858547,0.7228368493237453,8.698962714629802,16.5,1.8876755,8.699,22236811264.0,2556260096.0,-394064384.0,0.339,1.1,9.615,Yahoo Finance,18.149999618530273,100319645.89152017,16.49999965320934,1.8876754673458422,8.698962714629802,-0.03537748836412286,-0.04894256345290158,4.318193649101973,-0.09915377041200268,-0.18910270913302885,,0.9325582213267689,0.8724161209228426,0.3616505744514204,-0.3591695768978862,250,2026-08-07 00:00:00+00:00,general,40.909090909090914,100.0,54.54545454545454,4.545454545454547,50.0,1.0,100.0,52.63157894736842,76.3157894736842,1.0,18.181818181818183,27.27272727272727,18.181818181818183,18.181818181818173,20.454545454545453,1.0,59.09090909090909,59.09090909090909,,31.818181818181817,54.54545454545454,51.13636363636363,0.8,54.54545454545455,50.0,52.27272727272727,1.0,12.5,15.263157894736842,4.090909090909091,10.227272727272727,7.840909090909091,49.922248803827756,0.96,True,True,True,5,OK,NAO_PRIORIZAR,17.486801629222523,18.149999618530273,5.0,False,AGUARDAR
RADL3,,Raia Drogasil S.A.,Healthcare,Pharmaceutical Retailers,35355402240.0,46533849088.0,3859574016.0,1403911936.0,7340355122.926001,652950016.0,8593035264.0,0.19993,0.075830005,0.02885,1.1706566126700773,0.098,0.144,0.0385756675413185,0.2076162225752205,1.3161736577657446,11.21768510527769,25.923077,4.8165793,11.218,43295485952.0,3859574016.0,2181056000.0,0.013,0.78,4.198,Yahoo Finance,20.219999313354492,219045038.66150856,25.92307604276217,4.816579159922461,11.21768510527769,0.06168946926963318,0.046870311455977184,2.057243938083347,-0.029191998150894793,-0.23480850512801799,,1.1306131879758932,0.9436548198008153,0.34656984144144354,-0.39577066197449506,250,2026-08-07 00:00:00+00:00,general,100.0,44.44444444444444,44.44444444444444,22.222222222222214,52.777777777777786,1.0,44.44444444444444,75.0,59.72222222222222,1.0,22.22222222222222,22.22222222222222,66.66666666666666,0.0,27.777777777777775,1.0,88.88888888888889,33.33333333333333,,88.88888888888889,55.55555555555556,66.66666666666666,0.8,44.44444444444444,33.33333333333333,38.888888888888886,1.0,13.194444444444446,11.944444444444445,5.555555555555555,13.333333333333332,5.833333333333333,49.86111111111112,0.96,True,True,True,5,OK,NAO_PRIORIZAR,19.511973118662787,20.219999313354492,5.0,False,AGUARDAR
RDOR3,,Rede D'Or São Luiz S.A.,Healthcare,Medical Care Facilities,73952641024.0,57094791168.0,12153058304.0,4615255040.0,19597886556.861,41262751744.0,54575902720.0,0.19188,0.20558001,0.08083,2.7847851124994696,0.106,-0.066,0.0616155625137325,0.2650059134744562,0.7720453303279718,7.444779466105325,16.229666,3.7735007,7.445,90476838912.0,12153058304.0,2699312896.0,0.617,2.09,8.989,Yahoo Finance,33.91999816894531,218754986.59126282,16.229664195667613,3.773500741900691,7.444779466105325,0.03650056115134531,0.047277743569590074,1.0954568506939666,-0.10986770931426493,-0.19692865031200113,,0.9900792763207765,0.8840923602717938,0.3068302434895265,-0.2762180969325774,250,2026-08-07 00:00:00+00:00,general,88.88888888888889,88.88888888888889,66.66666666666666,0.0,61.11111111111111,1.0,66.66666666666666,25.0,45.83333333333333,1.0,44.44444444444444,33.33333333333333,33.33333333333333,22.222222222222214,33.33333333333333,1.0,44.44444444444444,44.44444444444444,,33.33333333333333,33.33333333333333,38.888888888888886,0.8,77.77777777777777,66.66666666666666,72.22222222222221,1.0,15.277777777777777,9.166666666666666,6.666666666666666,7.777777777777778,10.833333333333332,49.722222222222214,0.96,True,True,True,5,OK,NAO_PRIORIZAR,32.868444589179795,33.91999816894531,5.0,False,AGUARDAR
B3SA3,,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,74724564992.0,10553692160.0,7168355840.0,4956510208.0,18208801606.721,14980616192.0,15579192320.0,0.26738,0.67303,0.46965,0.8555858126462099,0.203,0.389,0.0615384615384615,0.2436789260153498,0.1412345747496807,10.53683806411039,16.25,4.1037607,10.537,75531804672.0,7168355840.0,4552044032.0,0.11,0.92,3.643,Yahoo Finance,14.949999809265137,575401946.4089155,16.249999792679496,4.103760584481234,10.53683806411039,0.06091763842970971,0.4313224190158679,0.08350256897961136,-0.15374871425627035,-0.07387014978808482,,0.9878940556997748,0.9668613903161973,0.34692054856811827,-0.27772179834074284,250,2026-08-07 00:00:00+00:00,financial,80.95238095238095,,,,80.95238095238095,1.0,,70.0,70.0,1.0,14.285714285714285,14.285714285714285,,,14.285714285714285,1.0,4.761904761904762,76.19047619047619,,57.14285714285714,38.095238095238095,44.047619047619044,0.8,9.523809523809518,38.095238095238095,23.809523809523807,1.0,20.238095238095237,14.0,2.857142857142857,8.809523809523808,3.5714285714285707,49.476190476190474,0.96,True,True,True,5,OK,NAO_PRIORIZAR,14.425978880060654,14.949999809265137,5.0,False,AGUARDAR
BRAP4,,Bradespar S.A.,Financial Services,Asset Management,8392612864.0,,,782164992.0,5077388888.936,256000000.0,4210000.0,0.094849996,0.0,0.0,0.0008291663475243,,0.739,0.087587824311437,0.9322248310016216,,,11.417112,1.0727026,,8140822528.0,,-142345872.0,0.546,1.87,19.903,Yahoo Finance,21.350000381469727,39153089.61623192,11.417112503459746,1.072702626813532,,-0.016960852872243245,,,-0.07214253936983883,-0.15210484024175308,,0.9690538343491226,0.990590949318041,0.246911903333279,-0.1839937456324222,250,2026-08-07 00:00:00+00:00,financial,19.047619047619047,,,,19.047619047619047,1.0,,95.0,95.0,1.0,33.33333333333333,47.61904761904761,,,40.47619047619047,1.0,33.33333333333333,33.33333333333333,,14.285714285714285,61.904761904761905,35.71428571428571,0.8,66.66666666666667,71.42857142857143,69.04761904761905,1.0,4.761904761904762,19.0,8.095238095238093,7.142857142857142,10.357142857142858,49.35714285714286,0.96,True,True,True,5,OK,NAO_PRIORIZAR,20.817380546485225,21.350000381469727,5.0,False,AGUARDAR
ALUP11,,Alupar Investimento S.A.,Utilities,Utilities - Renewable,15249531904.0,4429787136.0,2895634944.0,1114849024.0,9286907322.684,3771163904.0,14571642880.0,0.12679,0.58217996,0.25167,1.5690522553625166,0.026,-0.338,0.1301621833821159,0.8787897588653629,0.2904867614223655,8.65430603672118,7.682723,1.1379286,8.654,25059710976.0,2895634944.0,212023376.0,0.141,4.173,28.174,Yahoo Finance,32.060001373291016,27059282.359085083,7.682722591251142,1.1379286353833682,8.65430603672118,0.013903598965184342,0.04786310707278193,3.729917335878096,-0.07276075847864716,-0.049041532497962725,,0.9826699849445071,0.9635953385140191,0.20492173591523813,-0.15304466159239594,250,2026-08-07 00:00:00+00:00,general,42.10526315789473,84.21052631578947,68.42105263157895,21.05263157894737,53.94736842105262,1.0,5.263157894736842,18.75,12.006578947368421,1.0,84.21052631578947,52.63157894736842,10.526315789473683,31.578947368421055,44.73684210526315,1.0,63.1578947368421,57.89473684210527,,52.63157894736842,57.89473684210527,57.89473684210526,0.8,94.73684210526316,73.68421052631578,84.21052631578948,1.0,13.486842105263156,2.4013157894736845,8.94736842105263,11.578947368421053,12.631578947368421,49.046052631578945,0.96,True,True,True,5,OK,NAO_PRIORIZAR,31.396214004250613,32.060001373291016,5.0,False,AGUARDAR
AZEV3,,Azevedo & Travassos S.A.,Industrials,Engineering & Construction,411533024.0,445960000.0,139360000.0,-603822976.0,144055839.858,39504000.0,243080992.0,-1.45301,0.09681,-1.35398,1.6874081067425797,1.849,,-1.4672527860121378,1.0272973450527414,1.0836554395206932,2.2476808266360506,,0.973428,2.248,313236800.0,139360000.0,172026256.0,0.258,-20.51,3.801,Yahoo Finance,3.700000047683716,1787111.1230313778,,0.9734280577962946,2.2476808266360506,0.4180132479477516,0.3857436900170419,1.4607993111366246,0.08823527761809191,-0.3620689782744777,,1.3928625393552883,0.7960241930971674,1.0511256804483362,-0.8950000007947286,250,2026-08-07 00:00:00+00:00,general,3.7037037037037033,33.33333333333333,3.7037037037037033,48.14814814814815,22.22222222222222,1.0,100.0,,100.0,0.5,3.7037037037037033,77.77777777777779,44.44444444444444,96.29629629629629,55.55555555555556,1.0,88.88888888888889,22.22222222222222,,100.0,29.629629629629626,60.18518518518518,0.8,0.0,3.7037037037037033,1.8518518518518516,1.0,5.555555555555555,20.0,11.111111111111112,12.037037037037038,0.27777777777777773,48.98148148148149,0.86,True,True,True,5,OK,NAO_PRIORIZAR,3.3070532103926804,3.700000047683716,5.0,False,AGUARDAR
GRND3,,Grendene S.A.,Consumer Cyclical,Footwear & Accessories,3211689472.0,2584340992.0,275390016.0,644808000.0,3173798880.0,1058073984.0,70567000.0,0.17924,0.08727,0.24951,0.0222342381064801,-0.18,-0.245,0.1966292129308168,0.9882022486344528,0.8046671431128943,11.712771344622748,5.0857143,1.0119386,11.713,3225580288.0,275390016.0,1214306688.0,0.4,0.7,3.518,Yahoo Finance,3.559999942779541,10213544.902502697,5.085714203970773,1.011938585213059,11.712771344622748,0.37808969347332966,0.46987092328720065,-3.585848892938806,-0.13730568361593276,-0.25809126362845436,,0.9339909591119431,0.8539367583787972,0.2793847406215818,-0.281064477917667,250,2026-08-07 00:00:00+00:00,general,68.18181818181817,50.0,100.0,95.45454545454545,78.4090909090909,1.0,4.545454545454546,31.57894736842105,18.062200956937797,1.0,68.18181818181817,54.54545454545454,22.727272727272727,4.545454545454547,37.5,1.0,40.909090909090914,31.818181818181817,,36.36363636363637,45.45454545454545,38.63636363636364,0.8,72.72727272727273,63.63636363636363,68.18181818181819,1.0,19.602272727272727,3.6124401913875595,7.5,7.727272727272728,10.227272727272728,48.66925837320574,0.96,True,True,True,5,OK,NAO_PRIORIZAR,3.459508265601831,3.559999942779541,5.0,False,AGUARDAR
AMER3,,Americanas S.A.,Consumer Cyclical,Internet Retail,831013632.0,12824999936.0,1194000000.0,209000000.0,4430003233.028,550000000.0,5593999872.0,0.04694,-0.06574,-0.00811,1.2627529998835654,0.202,,0.6337349269316304,5.330843047773043,15.432959751976728,4.920449500837521,1.5779468,0.18758759,4.92,5875016704.0,1194000000.0,-350375008.0,-0.361,2.63,22.123,Yahoo Finance,4.150000095367432,7371548.336065611,1.5779468043222173,0.187587582848955,4.920449500837521,-0.42162365875605756,-0.02731968886927564,4.224455504187604,-0.238532065943869,-0.27700343887661816,,0.9656552657609379,0.7960867252242593,0.6333203275297496,-0.5799256216727755,250,2026-08-07 00:00:00+00:00,general,13.636363636363635,4.545454545454546,9.090909090909092,22.727272727272734,12.500000000000002,1.0,95.45454545454545,,95.45454545454545,0.5,100.0,100.0,100.0,81.81818181818181,95.45454545454545,1.0,13.636363636363635,22.727272727272727,,50.0,31.818181818181817,29.545454545454543,0.8,4.545454545454547,13.636363636363635,9.09090909090909,1.0,3.1250000000000004,19.09090909090909,19.09090909090909,5.909090909090909,1.3636363636363635,48.57954545454545,0.86,True,True,True,5,OK,NAO_PRIORIZAR,3.8844484750406916,4.150000095367432,5.0,False,AGUARDAR
SOJA3,,Boa Safra Sementes S.A.,Basic Materials,Agricultural Inputs,757502400.0,2644865024.0,145683008.0,12864000.0,1336561483.55,776662976.0,1667246976.0,0.05975,0.005,0.0094800005,1.2474150995071895,0.205,17.414,0.0148975791433892,1.764432084009552,3.4915599264107944,11.423627057453398,67.125,0.5667546,11.424,1664228352.0,145683008.0,-234644496.0,0.131,0.08,9.475,Yahoo Finance,5.369999885559082,4210106.760277748,67.12499856948853,0.5667546053360509,11.423627057453398,-0.3097607294709561,-0.08871700214218568,6.1131631768613675,-0.2251082224274067,-0.392533960082905,,0.9016420733488019,0.7099789527795032,0.373277771633994,-0.48832092933827276,250,2026-08-07 00:00:00+00:00,general,63.1578947368421,15.789473684210526,47.368421052631575,52.631578947368425,44.73684210526316,1.0,89.47368421052632,100.0,94.73684210526315,1.0,31.57894736842105,73.68421052631578,84.21052631578947,15.789473684210535,51.315789473684205,1.0,26.31578947368421,10.526315789473683,,31.57894736842105,15.789473684210526,21.052631578947366,0.8,36.8421052631579,15.789473684210526,26.315789473684212,1.0,11.18421052631579,18.94736842105263,10.263157894736842,4.2105263157894735,3.947368421052632,48.55263157894736,0.96,True,True,True,5,OK,NAO_PRIORIZAR,5.167472467261393,5.369999885559082,5.0,False,AGUARDAR
BEEF3,,Minerva S.A.,Consumer Defensive,Packaged Foods,3409531648.0,57043296256.0,4928350208.0,711777984.0,1264698355.712,10882146304.0,24663887872.0,0.83755,0.06398,0.01248,19.50179484349429,0.198,-0.815,0.1366279057852217,0.3709302277274203,16.73053725413022,3.606503184604855,7.319149,2.6959248,3.607,17774110720.0,4928350208.0,544020864.0,0.26,0.47,1.276,Yahoo Finance,3.440000057220459,41888313.09676409,7.319149057915871,2.695924809733902,3.606503184604855,0.15955882513045969,0.009536981550970209,2.7964209088933316,-0.16097557628388703,-0.4496394186848339,,0.9545479927099355,0.7116107804384864,0.4089575336290382,-0.5250507207567641,250,2026-08-07 00:00:00+00:00,general,100.0,40.0,40.0,0.0,45.0,1.0,93.33333333333333,7.6923076923076925,50.51282051282051,1.0,66.66666666666666,13.333333333333334,100.0,93.33333333333333,68.33333333333333,1.0,66.66666666666666,20.0,,33.33333333333333,13.333333333333334,33.33333333333333,0.8,66.66666666666667,20.0,43.333333333333336,1.0,11.25,10.102564102564102,13.666666666666666,6.666666666666666,6.5,48.18589743589743,0.96,True,True,True,5,OK,NAO_PRIORIZAR,3.297860786095169,3.440000057220459,5.0,False,AGUARDAR
LWSA3,,Locaweb Serviços de Internet S.A.,Technology,Software - Infrastructure,2131058176.0,1502420992.0,-194931008.0,-218743008.0,2346910096.029,288599008.0,74124000.0,-0.08613,0.14777,-0.14559,0.0315836555159989,0.04,0.471,-0.1026452541106038,1.1012885593750312,0.7050117209001056,,,0.90802723,-9.814,1913076480.0,-194931008.0,-239007632.0,0.15,-0.4,4.273,Yahoo Finance,3.880000114440918,12364409.298022589,,0.9080271739857052,-9.814,-0.11215443796500091,-0.15908166437546686,,-0.007672626785479197,-0.14528383799221456,,1.0081588378839912,0.993123165965611,0.42215848345057194,-0.27524473497826873,250,2026-08-07 00:00:00+00:00,general,5.517241379310345,47.58620689655172,2.7586206896551726,96.55172413793103,38.103448275862064,1.0,40.0,72.5,56.25,1.0,8.96551724137931,63.44827586206897,28.965517241379313,,33.793103448275865,0.75,81.37931034482759,52.41379310344828,,71.72413793103448,73.10344827586206,69.65517241379311,0.8,25.517241379310335,61.37931034482759,43.44827586206896,1.0,9.525862068965516,11.25,6.7586206896551735,13.931034482758623,6.517241379310344,47.98275862068966,0.9099999999999999,True,True,True,5,OK,NAO_PRIORIZAR,3.7145051893122996,3.880000114440918,5.0,False,AGUARDAR
SANB11,,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,157281763328.0,48286806016.0,,13840916480.0,126115774195.05,171627053056.0,328950317056.0,0.11151,0.33218,0.28664,2.6083201657807464,0.288,0.498,0.0699009192914549,1.1534677277031804,0.3070082951403671,,14.3059635,0.866951,,268721618944.0,,,0.178,2.046,33.762,Yahoo Finance,29.270000457763672,112036585.61884563,14.305963078085862,0.8669510235698025,,,,,0.045768982375493206,-0.15496369505387098,,1.098260514612885,0.987980347687337,0.3186493225022069,-0.30558308366287024,250,2026-08-07 00:00:00+00:00,financial,28.57142857142857,,,,28.57142857142857,1.0,,85.0,85.0,1.0,19.047619047619047,61.904761904761905,,,40.476190476190474,1.0,80.95238095238095,28.57142857142857,,95.23809523809523,52.38095238095239,64.28571428571429,0.8,23.80952380952381,14.285714285714285,19.047619047619047,1.0,7.142857142857142,17.0,8.095238095238095,12.85714285714286,2.857142857142857,47.952380952380956,0.96,True,True,True,5,OK,NAO_PRIORIZAR,28.327648472140073,29.270000457763672,5.0,False,AGUARDAR
EMBJ3,,Embraer S.A.,Industrials,Aerospace & Defense,65858801664.0,43062718464.0,4176519936.0,1693766016.0,17188630026.327,11037759488.0,14927058944.0,0.08789,0.058029998,0.039330002,0.8684263330548706,0.184,-0.589,0.0235624740739152,0.2609922224839684,0.6538642880825315,17.163335924275113,42.440365,3.8315318,17.163,71683014656.0,4176519936.0,-224801248.0,0.683,2.18,24.147,Yahoo Finance,92.5199966430664,440024487.23444617,42.440365432599265,3.8315317282919787,17.163335924275113,-0.003413381997851955,-0.005220321800815515,0.9312297117214096,0.25866741590923326,-0.030135987355310534,,1.1436148773449715,1.1005808619829467,0.381769119786316,-0.33965065076943735,250,2026-08-07 00:00:00+00:00,general,40.74074074074074,14.814814814814813,40.74074074074074,74.07407407407408,42.592592592592595,1.0,77.77777777777779,11.11111111111111,44.44444444444445,1.0,29.629629629629626,11.11111111111111,25.925925925925924,11.111111111111114,19.444444444444443,1.0,100.0,81.48148148148148,,96.29629629629629,88.88888888888889,91.66666666666666,0.8,33.33333333333334,48.148148148148145,40.74074074074075,1.0,10.648148148148149,8.888888888888891,3.888888888888889,18.333333333333332,6.111111111111112,47.870370370370374,0.96,True,True,True,5,OK,NAO_PRIORIZAR,88.9512655370425,92.5199966430664,5.0,False,AGUARDAR
